,parking_kind,payed,parking_duration,lon,lat,zsname,noise_norm,leisure_norm,traffic_norm,duration_norm
974,Blue Zone,0,60.0,8.528926,47.370139,Sihlhölzlibrücke (Ulmbergtunnel),0.631578947368421,0.1206896551724138,0.4704478592457067,0.029508196721311476
975,Blue Zone,0,60.0,8.528854,47.370216,Sihlhölzlibrücke (Ulmbergtunnel),0.631578947368421,0.1206896551724138,0.4704478592457067,0.029508196721311476
976,Blue Zone,0,60.0,8.526403,47.371619,Schimmelstrasse (Werdstrasse),0.39473684210526316,0.3275862068965517,0.6429165349465716,0.029508196721311476
977,Blue Zone,0,60.0,8.526371,47.371703,Schimmelstrasse (Werdstrasse),0.3684210526315789,0.33620689655172414,0.6429165349465716,0.029508196721311476
978,Blue Zone,0,60.0,8.52644,47.371684,Schimmelstrasse (Werdstrasse),0.3684210526315789,0.33620689655172414,0.6429165349465716,0.029508196721311476
979,Blue Zone,0,60.0,8.527855,47.371266,Stauffacherstrasse (Stauffacherbrücke),0.18421052631578946,0.25862068965517243,0.17624549740168657,0.029508196721311476
980,Blue Zone,0,60.0,8.528217,47.37105,Stauffacherstrasse (Stauffacherbrücke),0.2631578947368421,0.22413793103448276,0.17624549740168657,0.029508196721311476
981,White Zone,1,120.0,8.526256,47.378851,Stauffacherstrasse (Feldstrasse),0.23684210526315788,0.7931034482758621,0.0570065933519952,0.06885245901639345
982,White Zone,1,120.0,8.526309,47.378821,Stauffacherstrasse (Feldstrasse),0.2894736842105263,0.8448275862068966,0.0570065933519952,0.06885245901639345
983,White Zone,1,120.0,8.526367,47.378789,Stauffacherstrasse (Feldstrasse),0.2894736842105263,0.8448275862068966,0.0570065933519952,0.06885245901639345
984,White Zone,1,120.0,8.526415,47.378763,Stauffacherstrasse (Feldstrasse),0.2894736842105263,0.8448275862068966,0.0570065933519952,0.06885245901639345
985,White Zone,1,120.0,8.526543,47.378693,Stauffacherstrasse (Feldstrasse),0.39473684210526316,0.8620689655172413,0.0570065933519952,0.06885245901639345
986,Blue Zone,0,60.0,8.526429,47.379169,Stauffacherstrasse (Feldstrasse),0.13157894736842105,0.7586206896551724,0.0570065933519952,0.029508196721311476
987,Blue Zone,0,60.0,8.526169,47.37931,Stauffacherstrasse (Feldstrasse),0.21052631578947367,0.7155172413793104,0.0570065933519952,0.029508196721311476
988,Blue Zone,0,60.0,8.526219,47.379284,Stauffacherstrasse (Feldstrasse),0.13157894736842105,0.7586206896551724,0.0570065933519952,0.029508196721311476
989,Blue Zone,0,60.0,8.525285,47.379365,Stauffacherstrasse (Feldstrasse),0.18421052631578946,0.6120689655172413,0.0570065933519952,0.029508196721311476
990,Blue Zone,0,60.0,8.525243,47.379388,Stauffacherstrasse (Feldstrasse),0.18421052631578946,0.6120689655172413,0.0570065933519952,0.029508196721311476
991,White Zone,1,120.0,8.543214,47.379569,Stampfenbachstrasse (Wasserwerkstrasse),0.6578947368421053,0.2672413793103448,0.23748348251916057,0.06885245901639345
992,Blue Zone,0,60.0,8.525372,47.377707,Stauffacherstrasse (Feldstrasse),0.2894736842105263,0.8620689655172413,0.0570065933519952,0.029508196721311476
993,Blue Zone,0,60.0,8.525399,47.377696,Stauffacherstrasse (Feldstrasse),0.2894736842105263,0.8620689655172413,0.0570065933519952,0.029508196721311476
994,Blue Zone,0,60.0,8.52529,47.377739,Stauffacherstrasse (Feldstrasse),0.2894736842105263,0.8706896551724138,0.0570065933519952,0.029508196721311476
995,Blue Zone,0,60.0,8.525345,47.377718,Stauffacherstrasse (Feldstrasse),0.2894736842105263,0.8620689655172413,0.0570065933519952,0.029508196721311476
996,Blue Zone,0,60.0,8.530391,47.374089,Stauffacherquai (Stauffacherbrücke),0.2631578947368421,0.46551724137931033,0.12368088286075586,0.029508196721311476
997,Blue Zone,0,60.0,8.530453,47.374117,Stauffacherquai (Stauffacherbrücke),0.2631578947368421,0.46551724137931033,0.12368088286075586,0.029508196721311476
998,Blue Zone,0,60.0,8.530887,47.374242,Stauffacherquai (Stauffacherbrücke),0.2894736842105263,0.3793103448275862,0.12368088286075586,0.029508196721311476
999,Blue Zone,0,60.0,8.530934,47.374218,Stauffacherquai (Stauffacherbrücke),0.2894736842105263,0.3793103448275862,0.12368088286075586,0.029508196721311476
1000,Blue Zone,0,60.0,8.531412,47.373988,Stauffacherquai (Stauffacherbrücke),0.3684210526315789,0.3879310344827586,0.12368088286075586,0.029508196721311476
1001,Blue Zone,0,60.0,8.531456,47.373966,Stauffacherquai (Stauffacherbrücke),0.3684210526315789,0.3879310344827586,0.12368088286075586,0.029508196721311476
1002,Blue Zone,0,60.0,8.523748,47.37317,Seebahnstrasse (Kalkbreitestrasse),0.21052631578947367,0.3793103448275862,0.5625584405722557,0.029508196721311476
1003,Blue Zone,0,60.0,8.52377,47.373153,Seebahnstrasse (Kalkbreitestrasse),0.21052631578947367,0.3793103448275862,0.5625584405722557,0.029508196721311476
1004,Blue Zone,0,60.0,8.529557,47.370161,Stauffacherbrücke,0.8421052631578947,0.1206896551724138,0.1372146439800624,0.029508196721311476
1005,Blue Zone,0,60.0,8.529728,47.370313,Stauffacherbrücke,0.8421052631578947,0.14655172413793102,0.1372146439800624,0.029508196721311476
1006,Blue Zone,0,60.0,8.529811,47.370386,Stauffacherbrücke,0.8421052631578947,0.14655172413793102,0.1372146439800624,0.029508196721311476
1007,Blue Zone,0,60.0,8.529912,47.370488,Stauffacherbrücke,0.8421052631578947,0.1810344827586207,0.1372146439800624,0.029508196721311476
1008,White Zone,1,120.0,8.529225,47.379632,Stauffacherstrasse (Feldstrasse),0.5789473684210527,0.5862068965517241,0.0570065933519952,0.06885245901639345
1009,White Zone,1,120.0,8.529019,47.379718,Stauffacherstrasse (Feldstrasse),0.5789473684210527,0.6120689655172413,0.0570065933519952,0.06885245901639345
1010,White Zone,1,120.0,8.529073,47.379693,Stauffacherstrasse (Feldstrasse),0.5789473684210527,0.6551724137931034,0.0570065933519952,0.06885245901639345
1011,White Zone,1,120.0,8.529135,47.379665,Stauffacherstrasse (Feldstrasse),0.5789473684210527,0.5862068965517241,0.0570065933519952,0.06885245901639345
1012,White Zone,1,120.0,8.53506,47.37194,Talstrasse (Pelikanstrasse),0.39473684210526316,0.3620689655172414,0.23493645373015498,0.06885245901639345
1013,White Zone,1,120.0,8.534946,47.372021,Talstrasse (Pelikanstrasse),0.39473684210526316,0.4224137931034483,0.23493645373015498,0.06885245901639345
1014,Blue Zone,0,60.0,8.529298,47.384342,Kornhausbrücke,0.13157894736842105,0.4051724137931034,0.3585906464831792,0.029508196721311476
1015,White Zone,1,120.0,8.534371,47.373681,Gessnerallee (Usteribrücke),0.3157894736842105,0.3017241379310345,0.40713128435351204,0.06885245901639345
1016,White Zone,1,120.0,8.534403,47.373569,Gessnerallee (Usteribrücke),0.3157894736842105,0.31896551724137934,0.40713128435351204,0.06885245901639345
1017,White Zone,1,120.0,8.534998,47.373301,Gessnerallee (Usteribrücke),0.6052631578947368,0.33620689655172414,0.40713128435351204,0.06885245901639345
1018,White Zone,1,120.0,8.534971,47.373313,Gessnerallee (Usteribrücke),0.6052631578947368,0.33620689655172414,0.40713128435351204,0.06885245901639345
1019,White Zone,1,120.0,8.534178,47.373675,Gessnerallee (Usteribrücke),0.5263157894736842,0.3448275862068966,0.40713128435351204,0.06885245901639345
1020,White Zone,1,30.0,8.541084,47.378237,Walchebrücke,0.631578947368421,0.5172413793103449,0.5184746125257419,0.009836065573770493
1021,White Zone,1,120.0,8.543147,47.379727,Stampfenbachstrasse (Wasserwerkstrasse),0.631578947368421,0.2672413793103448,0.23748348251916057,0.06885245901639345
1022,White Zone,1,120.0,8.543156,47.379705,Stampfenbachstrasse (Wasserwerkstrasse),0.631578947368421,0.2672413793103448,0.23748348251916057,0.06885245901639345
1023,White Zone,1,120.0,8.543323,47.37931,Walchebrücke,0.631578947368421,0.2672413793103448,0.5184746125257419,0.06885245901639345
1024,White Zone,1,120.0,8.543072,47.379889,Stampfenbachstrasse (Wasserwerkstrasse),0.6578947368421053,0.25,0.23748348251916057,0.06885245901639345
1025,White Zone,1,120.0,8.543061,47.379911,Stampfenbachstrasse (Wasserwerkstrasse),0.6578947368421053,0.25,0.23748348251916057,0.06885245901639345
1026,White Zone,1,120.0,8.543583,47.378193,Walchebrücke,0.6842105263157895,0.5689655172413793,0.5184746125257419,0.06885245901639345
1027,White Zone,1,120.0,8.543576,47.378242,Walchebrücke,0.631578947368421,0.5258620689655172,0.5184746125257419,0.06885245901639345
1028,White Zone,1,120.0,8.54358,47.378217,Walchebrücke,0.6842105263157895,0.5689655172413793,0.5184746125257419,0.06885245901639345
1029,White Zone,1,120.0,8.543402,47.379124,Walchebrücke,0.6578947368421053,0.27586206896551724,0.5184746125257419,0.06885245901639345
1030,White Zone,1,120.0,8.543082,47.379868,Stampfenbachstrasse (Wasserwerkstrasse),0.6578947368421053,0.25,0.23748348251916057,0.06885245901639345
1031,White Zone,1,120.0,8.543204,47.379591,Stampfenbachstrasse (Wasserwerkstrasse),0.631578947368421,0.2672413793103448,0.23748348251916057,0.06885245901639345
1032,White Zone,1,120.0,8.543232,47.379521,Stampfenbachstrasse (Wasserwerkstrasse),0.6578947368421053,0.2672413793103448,0.23748348251916057,0.06885245901639345
1033,White Zone,1,120.0,8.543194,47.379614,Stampfenbachstrasse (Wasserwerkstrasse),0.631578947368421,0.2672413793103448,0.23748348251916057,0.06885245901639345
1034,White Zone,1,120.0,8.543253,47.379476,Stampfenbachstrasse (Wasserwerkstrasse),0.6578947368421053,0.2672413793103448,0.23748348251916057,0.06885245901639345
1035,Blue Zone,0,60.0,8.536918,47.387379,Kornhausbrücke,0.42105263157894735,0.017241379310344827,0.3585906464831792,0.029508196721311476
1036,Blue Zone,0,60.0,8.536942,47.387354,Kornhausbrücke,0.42105263157894735,0.017241379310344827,0.3585906464831792,0.029508196721311476
1037,Blue Zone,0,60.0,8.536833,47.387483,Kornhausbrücke,0.4473684210526316,0.017241379310344827,0.3585906464831792,0.029508196721311476
1038,Blue Zone,0,60.0,8.527141,47.374126,Stauffacherquai (Stauffacherbrücke),0.21052631578947367,0.7068965517241379,0.12368088286075586,0.029508196721311476
1039,Blue Zone,0,60.0,8.52604,47.371049,Schimmelstrasse (Werdstrasse),0.23684210526315788,0.25,0.6429165349465716,0.029508196721311476
1040,Blue Zone,0,60.0,8.525403,47.369715,Schimmelstrasse (Werdstrasse),0.9210526315789473,0.12931034482758622,0.6429165349465716,0.029508196721311476
1041,Blue Zone,0,60.0,8.525217,47.369894,Schimmelstrasse (Werdstrasse),0.9473684210526315,0.13793103448275862,0.6429165349465716,0.029508196721311476
1042,Blue Zone,0,60.0,8.546509,47.382722,Stampfenbachstrasse (Wasserwerkstrasse),0.23684210526315788,0.07758620689655173,0.23748348251916057,0.029508196721311476
1043,Blue Zone,0,60.0,8.546342,47.382649,Stampfenbachstrasse (Wasserwerkstrasse),0.2894736842105263,0.07758620689655173,0.23748348251916057,0.029508196721311476
1044,Blue Zone,0,60.0,8.533847,47.383829,Milchbucktunnel (Südportal),0.39473684210526316,0.21551724137931033,0.797039771765859,0.029508196721311476
1045,Blue Zone,0,60.0,8.533806,47.383801,Milchbucktunnel (Südportal),0.47368421052631576,0.2413793103448276,0.797039771765859,0.029508196721311476
1046,Blue Zone,0,60.0,8.533657,47.383709,Kornhausbrücke,0.5789473684210527,0.27586206896551724,0.3585906464831792,0.029508196721311476
1047,Blue Zone,0,60.0,8.533524,47.383623,Kornhausbrücke,0.5789473684210527,0.27586206896551724,0.3585906464831792,0.029508196721311476
1048,White Zone,1,120.0,8.544778,47.374021,Seilergraben (Mühlegasse),0.5526315789473685,0.8620689655172413,0.44909103894778263,0.06885245901639345
1049,White Zone,1,120.0,8.544685,47.374013,Seilergraben (Mühlegasse),0.5526315789473685,0.8620689655172413,0.44909103894778263,0.06885245901639345
1050,White Zone,1,120.0,8.544698,47.373995,Seilergraben (Mühlegasse),0.5526315789473685,0.8620689655172413,0.44909103894778263,0.06885245901639345
1051,Blue Zone,0,60.0,8.52441,47.370057,Schimmelstrasse (Werdstrasse),0.3157894736842105,0.14655172413793102,0.6429165349465716,0.029508196721311476
1052,Blue Zone,0,60.0,8.524358,47.370009,Schimmelstrasse (Werdstrasse),0.3157894736842105,0.14655172413793102,0.6429165349465716,0.029508196721311476
1053,Blue Zone,0,60.0,8.529901,47.374351,Stauffacherquai (Stauffacherbrücke),0.47368421052631576,0.4827586206896552,0.12368088286075586,0.029508196721311476
1054,Blue Zone,0,60.0,8.530055,47.374444,Stauffacherquai (Stauffacherbrücke),0.21052631578947367,0.4827586206896552,0.12368088286075586,0.029508196721311476
1055,Blue Zone,0,60.0,8.530213,47.374541,Stauffacherquai (Stauffacherbrücke),0.47368421052631576,0.47413793103448276,0.12368088286075586,0.029508196721311476
1056,Blue Zone,0,60.0,8.529935,47.37431,Stauffacherquai (Stauffacherbrücke),0.47368421052631576,0.4827586206896552,0.12368088286075586,0.029508196721311476
1057,Blue Zone,0,60.0,8.529985,47.374341,Stauffacherquai (Stauffacherbrücke),0.47368421052631576,0.4827586206896552,0.12368088286075586,0.029508196721311476
1058,Blue Zone,0,60.0,8.530041,47.374374,Stauffacherquai (Stauffacherbrücke),0.21052631578947367,0.4827586206896552,0.12368088286075586,0.029508196721311476
1059,Blue Zone,0,60.0,8.530148,47.374441,Stauffacherquai (Stauffacherbrücke),0.21052631578947367,0.4827586206896552,0.12368088286075586,0.029508196721311476
1060,Blue Zone,0,60.0,8.529812,47.37422,Stauffacherquai (Stauffacherbrücke),0.6052631578947368,0.4827586206896552,0.12368088286075586,0.029508196721311476
1061,Blue Zone,0,60.0,8.528955,47.374266,Stauffacherquai (Stauffacherbrücke),0.6842105263157895,0.5603448275862069,0.12368088286075586,0.029508196721311476
1062,Blue Zone,0,60.0,8.5265,47.387011,Rosengartenstrasse,0.2631578947368421,0.1206896551724138,0.4993559606516562,0.029508196721311476
1063,Blue Zone,0,60.0,8.526182,47.387096,Rosengartenstrasse,0.15789473684210525,0.1206896551724138,0.4993559606516562,0.029508196721311476
1064,Blue Zone,0,60.0,8.524682,47.375437,Stauffacherstrasse (Feldstrasse),0.5789473684210527,0.5172413793103449,0.0570065933519952,0.029508196721311476
1065,Blue Zone,0,60.0,8.540622,47.387228,Milchbucktunnel (Südportal),0.5526315789473685,0.02586206896551724,0.797039771765859,0.029508196721311476
1066,Blue Zone,0,60.0,8.540626,47.387179,Milchbucktunnel (Südportal),0.5526315789473685,0.02586206896551724,0.797039771765859,0.029508196721311476
1067,White Zone,1,120.0,8.53898,47.376676,Uraniastrasse (Bahnhofstrasse),0.2631578947368421,0.5,0.3904156185100031,0.06885245901639345
1068,White Zone,1,120.0,8.539008,47.37673,Uraniastrasse (Bahnhofstrasse),0.21052631578947367,0.47413793103448276,0.3904156185100031,0.06885245901639345
1069,White Zone,1,30.0,8.535113,47.37382,Gessnerallee (Usteribrücke),0.3157894736842105,0.35344827586206895,0.40713128435351204,0.009836065573770493
1070,Blue Zone,0,60.0,8.526862,47.384829,Kornhausbrücke,0.21052631578947367,0.1724137931034483,0.3585906464831792,0.029508196721311476
1071,Blue Zone,0,60.0,8.526831,47.384821,Kornhausbrücke,0.21052631578947367,0.1724137931034483,0.3585906464831792,0.029508196721311476
1072,White Zone,1,120.0,8.543282,47.379406,Stampfenbachstrasse (Wasserwerkstrasse),0.6578947368421053,0.2672413793103448,0.23748348251916057,0.06885245901639345
1073,White Zone,1,120.0,8.543374,47.379194,Walchebrücke,0.6578947368421053,0.2672413793103448,0.5184746125257419,0.06885245901639345
1074,White Zone,1,120.0,8.543384,47.379171,Walchebrücke,0.6578947368421053,0.2672413793103448,0.5184746125257419,0.06885245901639345
1075,White Zone,1,120.0,8.543303,47.379358,Walchebrücke,0.6578947368421053,0.2672413793103448,0.5184746125257419,0.06885245901639345
1076,Blue Zone,0,60.0,8.543925,47.385411,Neumühlequai (Sanität),0.23684210526315788,0.0603448275862069,0.4742230425815998,0.029508196721311476
1077,Blue Zone,0,60.0,8.527771,47.37671,Stauffacherstrasse (Feldstrasse),0.4473684210526316,0.853448275862069,0.0570065933519952,0.029508196721311476
1078,Blue Zone,0,60.0,8.527971,47.376636,Stauffacherstrasse (Feldstrasse),0.4473684210526316,0.853448275862069,0.0570065933519952,0.029508196721311476
1079,Blue Zone,0,60.0,8.528011,47.376603,Stauffacherstrasse (Feldstrasse),0.4473684210526316,0.853448275862069,0.0570065933519952,0.029508196721311476
1080,Blue Zone,0,60.0,8.528067,47.376561,Stauffacherstrasse (Feldstrasse),0.631578947368421,0.8189655172413793,0.0570065933519952,0.029508196721311476
1081,Blue Zone,0,60.0,8.528333,47.376344,Stauffacherstrasse (Feldstrasse),0.5263157894736842,0.8275862068965517,0.0570065933519952,0.029508196721311476
1082,Blue Zone,0,60.0,8.525166,47.370886,Schimmelstrasse (Werdstrasse),0.2631578947368421,0.22413793103448276,0.6429165349465716,0.029508196721311476
1083,Blue Zone,0,60.0,8.525203,47.37092,Schimmelstrasse (Werdstrasse),0.2631578947368421,0.22413793103448276,0.6429165349465716,0.029508196721311476
1084,Blue Zone,0,60.0,8.52497,47.370588,Schimmelstrasse (Werdstrasse),0.21052631578947367,0.1810344827586207,0.6429165349465716,0.029508196721311476
1085,Blue Zone,0,60.0,8.525055,47.370669,Schimmelstrasse (Werdstrasse),0.21052631578947367,0.1810344827586207,0.6429165349465716,0.029508196721311476
1086,Blue Zone,0,60.0,8.525221,47.370827,Schimmelstrasse (Werdstrasse),0.2631578947368421,0.22413793103448276,0.6429165349465716,0.029508196721311476
1087,Blue Zone,0,60.0,8.525326,47.371039,Schimmelstrasse (Werdstrasse),0.23684210526315788,0.2413793103448276,0.6429165349465716,0.029508196721311476
1088,Blue Zone,0,60.0,8.525364,47.371074,Schimmelstrasse (Werdstrasse),0.23684210526315788,0.2413793103448276,0.6429165349465716,0.029508196721311476
1089,Blue Zone,0,60.0,8.527227,47.374133,Stauffacherquai (Stauffacherbrücke),0.21052631578947367,0.7068965517241379,0.12368088286075586,0.029508196721311476
1090,Blue Zone,0,60.0,8.52727,47.3741,Stauffacherquai (Stauffacherbrücke),0.15789473684210525,0.6637931034482759,0.12368088286075586,0.029508196721311476
1091,Blue Zone,0,60.0,8.526642,47.374084,Stauffacherquai (Stauffacherbrücke),0.6842105263157895,0.5862068965517241,0.12368088286075586,0.029508196721311476
1092,Blue Zone,0,60.0,8.526743,47.374151,Stauffacherquai (Stauffacherbrücke),0.3157894736842105,0.6810344827586207,0.12368088286075586,0.029508196721311476
1093,Blue Zone,0,60.0,8.526792,47.374184,Stauffacherquai (Stauffacherbrücke),0.3157894736842105,0.6810344827586207,0.12368088286075586,0.029508196721311476
1094,Blue Zone,0,60.0,8.526875,47.374238,Stauffacherquai (Stauffacherbrücke),0.3157894736842105,0.6810344827586207,0.12368088286075586,0.029508196721311476
1095,Blue Zone,0,60.0,8.526365,47.37397,Stauffacherquai (Stauffacherbrücke),0.6842105263157895,0.5862068965517241,0.12368088286075586,0.029508196721311476
1096,Blue Zone,0,60.0,8.526748,47.36987,Manessestrasse (Stauffacherquai),0.39473684210526316,0.15517241379310345,0.4539211006886124,0.029508196721311476
1097,Blue Zone,0,60.0,8.526036,47.373346,Schimmelstrasse (Werdstrasse),0.2894736842105263,0.5172413793103449,0.6429165349465716,0.029508196721311476
1098,Blue Zone,0,60.0,8.526064,47.37341,Schimmelstrasse (Werdstrasse),0.2894736842105263,0.5172413793103449,0.6429165349465716,0.029508196721311476
1099,Blue Zone,0,60.0,8.526089,47.373405,Schimmelstrasse (Werdstrasse),0.2894736842105263,0.5172413793103449,0.6429165349465716,0.029508196721311476
1100,Blue Zone,0,60.0,8.534312,47.384121,Milchbucktunnel (Südportal),0.3684210526315789,0.1810344827586207,0.797039771765859,0.029508196721311476
1101,White Zone,1,120.0,8.534328,47.381462,Neumühlequai (Sanität),0.18421052631578946,0.20689655172413793,0.4742230425815998,0.06885245901639345
1102,White Zone,1,120.0,8.527734,47.38735,Kornhausbrücke,0.7894736842105263,0.12931034482758622,0.3585906464831792,0.06885245901639345
1103,White Zone,1,120.0,8.52762,47.387423,Kornhausbrücke,0.8157894736842105,0.11206896551724138,0.3585906464831792,0.06885245901639345
1104,White Zone,1,120.0,8.527677,47.387386,Kornhausbrücke,0.8157894736842105,0.11206896551724138,0.3585906464831792,0.06885245901639345
1105,White Zone,1,120.0,8.527791,47.387313,Kornhausbrücke,0.7894736842105263,0.12931034482758622,0.3585906464831792,0.06885245901639345
1106,White Zone,1,120.0,8.533427,47.383197,Milchbucktunnel (Südportal),0.8157894736842105,0.3448275862068966,0.797039771765859,0.06885245901639345
1107,White Zone,1,120.0,8.533742,47.382962,Milchbucktunnel (Südportal),0.8421052631578947,0.31896551724137934,0.797039771765859,0.06885245901639345
1108,White Zone,1,120.0,8.533688,47.383003,Milchbucktunnel (Südportal),0.8421052631578947,0.31896551724137934,0.797039771765859,0.06885245901639345
1109,White Zone,1,120.0,8.534032,47.382748,Milchbucktunnel (Südportal),0.8157894736842105,0.27586206896551724,0.797039771765859,0.06885245901639345
1110,White Zone,1,120.0,8.533974,47.382791,Milchbucktunnel (Südportal),0.8157894736842105,0.27586206896551724,0.797039771765859,0.06885245901639345
1111,White Zone,1,120.0,8.532293,47.38404,Kornhausbrücke,0.8421052631578947,0.3879310344827586,0.3585906464831792,0.06885245901639345
1112,White Zone,1,120.0,8.532391,47.383966,Kornhausbrücke,0.8421052631578947,0.3879310344827586,0.3585906464831792,0.06885245901639345
1113,White Zone,1,120.0,8.532576,47.383829,Kornhausbrücke,0.8157894736842105,0.3706896551724138,0.3585906464831792,0.06885245901639345
1114,White Zone,1,120.0,8.532243,47.384078,Kornhausbrücke,0.8421052631578947,0.3879310344827586,0.3585906464831792,0.06885245901639345
1115,White Zone,1,120.0,8.527283,47.373101,Stauffacherquai (Stauffacherbrücke),0.7368421052631579,0.5172413793103449,0.12368088286075586,0.06885245901639345
1116,White Zone,1,120.0,8.527207,47.373088,Stauffacherstrasse (Stauffacherbrücke),0.7368421052631579,0.5172413793103449,0.17624549740168657,0.06885245901639345
1117,White Zone,1,120.0,8.524222,47.372475,Schimmelstrasse (Werdstrasse),0.7894736842105263,0.3448275862068966,0.6429165349465716,0.06885245901639345
1118,White Zone,1,120.0,8.524142,47.372458,Schimmelstrasse (Werdstrasse),0.7894736842105263,0.3448275862068966,0.6429165349465716,0.06885245901639345
1119,White Zone,1,120.0,8.527111,47.372466,Stauffacherstrasse (Stauffacherbrücke),0.7894736842105263,0.3706896551724138,0.17624549740168657,0.06885245901639345
1120,White Zone,1,120.0,8.53076,47.371733,Stauffacherquai (Stauffacherbrücke),0.7631578947368421,0.31896551724137934,0.12368088286075586,0.06885245901639345
1121,White Zone,1,120.0,8.532493,47.372332,Stauffacherquai (Stauffacherbrücke),0.7894736842105263,0.28448275862068967,0.12368088286075586,0.06885245901639345
1122,White Zone,1,120.0,8.532509,47.372352,Stauffacherquai (Stauffacherbrücke),0.7894736842105263,0.28448275862068967,0.12368088286075586,0.06885245901639345
1123,White Zone,1,120.0,8.524261,47.3691,Manessestrasse (Weststrasse),0.8421052631578947,0.1206896551724138,1.0,0.06885245901639345
1124,White Zone,1,120.0,8.524178,47.369118,Manessestrasse (Weststrasse),0.8421052631578947,0.1206896551724138,1.0,0.06885245901639345
1125,White Zone,1,120.0,8.524022,47.369154,Manessestrasse (Weststrasse),0.8421052631578947,0.1206896551724138,1.0,0.06885245901639345
1126,Blue Zone,0,60.0,8.528803,47.375519,Stauffacherquai (Stauffacherbrücke),0.47368421052631576,0.6896551724137931,0.12368088286075586,0.029508196721311476
1127,Blue Zone,0,60.0,8.52884,47.375543,Stauffacherquai (Stauffacherbrücke),0.47368421052631576,0.6896551724137931,0.12368088286075586,0.029508196721311476
1128,Blue Zone,0,60.0,8.528941,47.375612,Stauffacherquai (Stauffacherbrücke),0.47368421052631576,0.6896551724137931,0.12368088286075586,0.029508196721311476
1129,White Zone,1,30.0,8.540227,47.378471,Walchebrücke,0.5789473684210527,0.5,0.5184746125257419,0.009836065573770493
1130,White Zone,1,30.0,8.540256,47.378462,Walchebrücke,0.5789473684210527,0.5,0.5184746125257419,0.009836065573770493
1131,White Zone,1,30.0,8.540385,47.378428,Walchebrücke,0.5789473684210527,0.49137931034482757,0.5184746125257419,0.009836065573770493
1132,White Zone,1,120.0,8.525531,47.373784,Schimmelstrasse (Werdstrasse),0.5,0.46551724137931033,0.6429165349465716,0.06885245901639345
1133,White Zone,1,120.0,8.52546,47.373685,Schimmelstrasse (Werdstrasse),0.5,0.46551724137931033,0.6429165349465716,0.06885245901639345
1134,White Zone,1,120.0,8.540532,47.382826,Neumühlequai (Sanität),0.868421052631579,0.07758620689655173,0.4742230425815998,0.06885245901639345
1135,White Zone,1,120.0,8.534494,47.383585,Milchbucktunnel (Südportal),0.42105263157894735,0.1810344827586207,0.797039771765859,0.06885245901639345
1136,White Zone,1,120.0,8.534631,47.380629,Neumühlequai (Sanität),0.23684210526315788,0.20689655172413793,0.4742230425815998,0.06885245901639345
1137,White Zone,1,120.0,8.534658,47.380649,Neumühlequai (Sanität),0.23684210526315788,0.20689655172413793,0.4742230425815998,0.06885245901639345
1138,White Zone,1,120.0,8.534713,47.380687,Neumühlequai (Sanität),0.23684210526315788,0.20689655172413793,0.4742230425815998,0.06885245901639345
1139,White Zone,1,120.0,8.532402,47.384398,Kornhausbrücke,0.7631578947368421,0.3620689655172414,0.3585906464831792,0.06885245901639345
1140,White Zone,1,120.0,8.544849,47.377542,Bahnhofbrücke,0.6052631578947368,0.41379310344827586,0.20592063935552973,0.06885245901639345
1141,White Zone,1,120.0,8.544838,47.377651,Bahnhofbrücke,0.6052631578947368,0.41379310344827586,0.20592063935552973,0.06885245901639345
1142,White Zone,1,120.0,8.545211,47.378313,Walchebrücke,0.5526315789473685,0.31896551724137934,0.5184746125257419,0.06885245901639345
1143,White Zone,1,30.0,8.53528,47.377035,Gessnerallee (Usteribrücke),0.39473684210526316,0.21551724137931033,0.40713128435351204,0.009836065573770493
1144,White Zone,1,30.0,8.53539,47.377132,Gessnerallee (Usteribrücke),0.3684210526315789,0.25,0.40713128435351204,0.009836065573770493
1145,White Zone,1,120.0,8.524185,47.375848,Stauffacherstrasse (Feldstrasse),0.39473684210526316,0.5344827586206896,0.0570065933519952,0.06885245901639345
1146,White Zone,1,120.0,8.524218,47.375894,Stauffacherstrasse (Feldstrasse),0.39473684210526316,0.5344827586206896,0.0570065933519952,0.06885245901639345
1147,White Zone,1,120.0,8.524151,47.375801,Stauffacherstrasse (Feldstrasse),0.39473684210526316,0.5344827586206896,0.0570065933519952,0.06885245901639345
1148,White Zone,1,120.0,8.52436,47.376092,Stauffacherstrasse (Feldstrasse),0.23684210526315788,0.5431034482758621,0.0570065933519952,0.06885245901639345
1149,White Zone,1,30.0,8.537933,47.370015,Talstrasse (Pelikanstrasse),0.34210526315789475,0.4224137931034483,0.23493645373015498,0.009836065573770493
1150,White Zone,1,120.0,8.535505,47.373815,Gessnerallee (Usteribrücke),0.34210526315789475,0.3706896551724138,0.40713128435351204,0.06885245901639345
1151,White Zone,1,120.0,8.535631,47.373757,Gessnerallee (Usteribrücke),0.7105263157894737,0.3706896551724138,0.40713128435351204,0.06885245901639345
1152,White Zone,1,120.0,8.535568,47.373786,Gessnerallee (Usteribrücke),0.47368421052631576,0.3448275862068966,0.40713128435351204,0.06885245901639345
1153,White Zone,1,120.0,8.530673,47.381998,Kornhausbrücke,0.18421052631578946,0.3879310344827586,0.3585906464831792,0.06885245901639345
1154,White Zone,1,120.0,8.530448,47.382135,Kornhausbrücke,0.18421052631578946,0.39655172413793105,0.3585906464831792,0.06885245901639345
